-Cp        Points_0        Points_1        Points_2
-0.00198917        27        -1.44332        0
-0.00209652        27        -1.44463        0
-0.00216348        27        -1.44597        0
-0.00221731        27        -1.44734        0
-0.00240572        27        -1.44874        0
-0.00252684        27        -1.45018        0
-0.00235189        27        -1.45166        0
-0.00216348        27        -1.45317        0
-0.00236535        27        -1.45472        0
-0.00248647        27        -1.45631        0
-0.00229806        27        -1.45793        0
-0.00237881        27        -1.4596        0
-0.00260727        27        -1.46131        0
-0.00283573        27        -1.46306        0
-0.00295685        27        -1.46485        0
-0.0031177        27        -1.46669        0
-0.0029969        27        -1.46857        0
-0.0030911        27        -1.4705        0
-0.00291647        27        -1.47247        0
-0.00298376        27        -1.4745        0
-0.00286264        27        -1.47657        0
-0.00290302        27        -1.4787        0
-0.00240572        27        -1.48087        0
-0.00233843        27        -1.4831        0
-0.00217694        27        -1.48539        0
-0.00208306        27        -1.48773        0
-0.0021638        27        -1.49013        0
-0.00201609        27        -1.49259        0
-0.00245955        27        -1.49511        0
-0.00248647        27        -1.49769        0
-0.00270115        27        -1.50034        0
-0.0027819        27        -1.50305        0
-0.00325227        27        -1.50583        0
-0.00350765        27        -1.50867        0
-0.00374957        27        -1.51159        0
-0.0038976        27        -1.51457        0
-0.00405877        27        -1.51764        0
-0.00420649        27        -1.52077        0
-0.00416612        27        -1.52398        0
-0.00431415        27        -1.52728        0
-0.00442149        27        -1.53065        0
-0.00464995        27        -1.53411        0
-0.00479799        27        -1.53765        0
-0.00503958        27        -1.54128        0
-0.00545613        27        -1.54499        0
-0.00579257        27        -1.5488        0
-0.00619566        27        -1.55271        0
-0.00655838        27        -1.55671        0
-0.00682721        27        -1.5608        0
-0.00708259        27        -1.565        0
-0.00737802        27        -1.56931        0
-0.00764717        27        -1.57371        0
-0.00792914        27        -1.57823        0
-0.00831909        27        -1.58286        0
-0.00861484        27        -1.5876        0
-0.00907176        27        -1.59246        0
-0.00921948        27        -1.59744        0
-0.00931336        27        -1.60254        0
-0.00901793        27        -1.60776        0
-0.00908522        27        -1.61312        0
-0.00873564        27        -1.6186        0
-0.00913873        27        -1.62423        0
-0.00938065        27        -1.62999        0
-0.00942102        27        -1.63589        0
-0.0098914        27        -1.64193        0
-0.00987794        27        -1.64813        0
-0.0100933        27        -1.65448        0
-0.0103214        27        -1.66098        0
-0.0103618        27        -1.66765        0
-0.0103752        27        -1.67448        0
-0.010738        27        -1.68147        0
-0.0110472        27        -1.68864        0
-0.0109533        27        -1.69599        0
-0.0113564        27        -1.70351        0
-0.0104022        27        -1.71122        0
-0.0103887        27        -1.71913        0
-0.0109667        27        -1.72722        0
-0.0108725        27        -1.73552        0
-0.0111414        27        -1.74402        0
-0.0116252        27        -1.75273        0
-0.0111279        27        -1.76165        0
-0.0112756        27        -1.77079        0
-0.0118402        27        -1.78016        0
-0.0120818        27        -1.78976        0
-0.0118133        27.0001        -1.79959        0
-0.0125525        27.0001        -1.80967        0
-0.0130629        27.0001        -1.82        0
-0.0142863        27.0001        -1.83058        0
-0.0121625        27.0001        -1.84141        0
-0.0114237        27.0001        -1.85252        0
-0.0119075        27.0001        -1.8639        0
-0.0111545        27.0001        -1.87556        0
-0.011598        27.0001        -1.88751        0
-0.0122568        27.0001        -1.89975        0
-0.0117864        27.0001        -1.91229        0
-0.0123644        27.0001        -1.92514        0
-0.0109667        27.0001        -1.93831        0
-0.0111144        27.0001        -1.9518        0
-0.0103618        27.0001        -1.96562        0
-0.00971677        27.0001        -1.97979        0
-0.00968986        27.0001        -1.9943        0
-0.0089641        27.0001        -2.00917        0
-0.00907176        27.0001        -2.02441        0
-0.00951523        27.0001        -2.04002        0
-0.00708387        27.0001        -2.05601        0
-0.00598194        27.0001        -2.0724        0
-0.00581116        27.0001        -2.08919        0
-0.00636228        27.0001        -2.1064        0
-0.00440419        27.0001        -2.12403        0
-0.00386652        27.0001        -2.14209        0
-0.0032135        27.0001        -2.1606        0
-0.00213817        27.0001        -2.17956        0
-0.00221347        27.0001        -2.19899        0
-0.00182384        27.0001        -2.2189        0
-0.00234516        27.0001        -2.2393        0
-0.00179436        27.0001        -2.2602        0
-0.00290173        27.0001        -2.28162        0
-0.00329137        27.0001        -2.30356        0
-0.00291487        27.0001        -2.32604        0
-0.00405749        27.0001        -2.34908        0
-0.00300651        27.0001        -2.37268        0
-0.00447116        27.0001        -2.39687        0
-0.00306547        27.0001        -2.42165        0
-0.00152008        27.0001        -2.44704        0
-0.00382871        27.0001        -2.47305        0
-0.00186677        27.0001        -2.49971        0
-0.00282099        27.0001        -2.52702        0
-0.0031837        27.0001        -2.555        0
-0.00153225        27.0001        -2.58367        0
-0.00162614        27.0001        -2.61305        0
0.00143933        27.0001        -2.64315        0
0.00223237        27.0001        -2.67399        0
0.00486239        27.0001        -2.7056        0
0.00511777        27.0001        -2.73798        0
0.00620239        27.0001        -2.77115        0
0.00594702        27.0001        -2.80514        0
0.00669424        27.0001        -2.83997        0
0.00587428        27.0001        -2.87566        0
0.00671026        27.0001        -2.91223        0
0.00582333        27.0001        -2.94969        0
0.00445802        27.0001        -2.98808        0
0.0054792        27.0001        -3.02741        0
0.000415266        27.0001        -3.06772        0
0.0019339        27.0001        -3.10901        0
-0.00223237        27.0001        -3.15132        0
-0.00446315        27.0001        -3.19467        0
-0.00183185        27.0001        -3.23909        0
-0.00602488        27.0001        -3.2846        0
-0.00446731        27.0001        -3.33123        0
-0.00168542        27.0001        -3.37901        0
-0.00412318        27.0001        -3.42797        0
-0.00510431        27.0001        -3.47813        0
0.00671154        27.0001        -3.52953        0
0.00440002        27.0001        -3.58219        0
0.00634754        27.0001        -3.63615        0
0.0118575        27.0001        -3.69144        0
0.00686214        27.0001        -3.74808        0
-0.00402385        27.0001        -3.80613        0
0.00382887        27.0001        -3.86559        0
0.00556267        27.0001        -3.92653        0
-0.00481144        27.0001        -3.98896        0
0.00317169        27.0001        -4.05293        0
0.000861452        27.0001        -4.11848        0
2.81971e-05        27.0001        -4.18564        0
0.00744402        27.0002        -4.25445        0
-0.00645232        27.0002        -4.32496        0
-0.000252492        27.0002        -4.3972        0
0.0107676        27.0002        -4.47122        0
0.000967672        27.0002        -4.54707        0
-0.00818452        27.0002        -4.62478        0
0.00652762        27.0002        -4.7044        0
0.00589575        27.0002        -4.78598        0
0.0111856        27.0002        -4.86957        0
0.0150294        27.0002        -4.95522        0
0.00794949        27.0002        -5.04298        0
0.00520781        27.0002        -5.1329        0
0.00777598        27.0002        -5.22503        0
-0.00509886        27.0002        -5.31943        0
0.00764701        27.0002        -5.41615        0
0.00510703        27.0002        -5.51525        0
0.018322        27.0002        -5.6168        0
0.0221119        27.0002        -5.72084        0
0.0199696        27.0002        -5.82744        0
0.0200638        27.0002        -5.93667        0
0.0135255        27.0002        -6.04859        0
0.00732979        27.0002        -6.16326        0
0.0158048        27.0002        -6.28076        0
0.0146086        27.0002        -6.40114        0
0.0223175        27.0003        -6.52449        0
0.026887        27.0003        -6.65088        0
0.0200813        27.0003        -6.78038        0
0.0170438        27.0003        -6.91306        0
0.0104573        27.0003        -7.04902        0
0.00373739        27.0003        -7.18832        0
0.0271583        27.0003        -7.33104        0
0.0351415        27.0003        -7.47729        0
0.0204212        27.0003        -7.62713        0
0.0159594        27.0003        -7.78066        0
0.0144475        27.0003        -7.93797        0
0.0101333        27.0003        -8.09915        0
0.0245404        27.0003        -8.2643        0
0.0287604        27.0003        -8.43351        0
0.0228335        27.0004        -8.60689        0
0.0210058        27.0004        -8.78454        0
0.017064        27.0004        -8.96656        0
0.014766        27.0004        -9.15306        0
0.0233805        27.0004        -9.34416        0
0.02881        27.0004        -9.53995        0
0.0193284        27.0004        -9.74057        0
0.0129851        27.0004        -9.94613        0
0.0164956        27.0004        -10.1567        0
0.0186056        27.0004        -10.3725        0
0.0205005        27.0005        -10.5937        0
0.0176648        27.0005        -10.8202        0
0.0157618        27.0005        -11.0523        0
0.0174283        27.0005        -11.2902        0
0.0163879        27.0005        -11.5339        0
0.0139825        27.0005        -11.7836        0
0.0169109        27.0005        -12.0394        0
0.0161851        27.0005        -12.3016        0
0.016825        27.0006        -12.5702        0
0.014352        27.0006        -12.8454        0
0.0158599        27.0006        -13.1274        0
0.022284        27.0006        -13.4163        0
0.0155789        27.0006        -13.7123        0
0.0165196        27.0006        -14.0157        0
0.0171137        27.0007        -14.3265        0
0.0177052        27.0007        -14.6449        0
0.0156085        27.0007        -14.9712        0
0.0161864        27.0007        -15.3055        0
0.0157657        27.0007        -15.648        0
0.014946        27.0007        -15.999        0
0.0178327        27.0008        -16.3586        0
0.0167039        27.0008        -16.7271        0
0.0160494        27.0008        -17.1046        0
0.0148667        27.0008        -17.4915        0
0.0155805        27.0008        -17.8878        0
0.0145455        27.0009        -18.2939        0
0.019928        27.0009        -18.7101        0
-0.000446347        27.0009        -19.1364        0
0.0935277        27.0009        -19.5733        0
0.0295829        27.0009        -20.0209        0
0.0227368        27.001        -20.4795        0
-0.0905174        27.001        -20.9494        0
-0.241883        27.001        -21.4309        0
-0        20.5783        -21.4311        0
-0        15.5808        -21.4356        0
-0        11.5522        -21.4031        0
-0        8.23035        -21.2625        0
-0        5.60808        -21.0391        0
-0        3.97391        -20.84        0
-0        3.22507        -20.7348        0
-0        2.76487        -20.6661        0
-0        2.43352        -20.6148        0
-0        2.1738        -20.5735        0
-0        1.95933        -20.5388        0
-0        1.77592        -20.5088        0
-0        1.6151        -20.4821        0
-0        1.47143        -20.4581        0
-0        1.34123        -20.4362        0
-0        1.22187        -20.4159        0
-0        1.11142        -20.3971        0
-0        1.00845        -20.3794        0
-0        0.911806        -20.3628        0
-0        0.820614        -20.3471        0
-0        0.734156        -20.3321        0
-0        0.651848        -20.3178        0
-0        0.57321        -20.3041        0
-0        0.497838        -20.2909        0
-0        0.425393        -20.2783        0
-0        0.355585        -20.266        0
-0        0.288165        -20.2542        0
-0        0.222917        -20.2427        0
-0        0.159655        -20.2316        0
-0        0.098214        -20.2208        0
-0        0.0384486        -20.2102        0
-0        -0.0197696        -20.1999        0
-0        -0.0765553        -20.1899        0
-0        -0.132011        -20.1801        0
-0        -0.18623        -20.1704        0
-0        -0.239294        -20.161        0
-0        -0.291281        -20.1518        0
-0        -0.342259        -20.1427        0
-0        -0.392291        -20.1338        0
-0        -0.441436        -20.1251        0
-0        -0.489748        -20.1165        0
-0        -0.537276        -20.108        0
-0        -0.584066        -20.0996        0
-0        -0.630162        -20.0914        0
-0        -0.675604        -20.0833        0
-0        -0.72043        -20.0752        0
-0        -0.764675        -20.0673        0
-0        -0.808373        -20.0595        0
-0        -0.851557        -20.0517        0
-0        -0.894256        -20.044        0
-0        -0.9365        -20.0364        0
-0        -0.978315        -20.0289        0
-0        -1.01973        -20.0214        0
-0        -1.06076        -20.014        0
-0        -1.10145        -20.0067        0
-0        -1.14181        -19.9994        0
-0        -1.18186        -19.9921        0
-0        -1.22162        -19.9849        0
-0        -1.26112        -19.9777        0
-0        -1.30038        -19.9705        0
-0        -1.33942        -19.9634        0
-0        -1.37825        -19.9563        0
-0        -1.41689        -19.9493        0
-0        -1.45537        -19.9422        0
-0        -1.4937        -19.9352        0
-0        -1.5319        -19.9281        0
-0        -1.56999        -19.9211        0
-0        -1.60797        -19.9141        0
-0        -1.64588        -19.9071        0
-0        -1.68372        -19.9        0
-0        -1.72151        -19.893        0
-0        -1.75927        -19.886        0
-0        -1.79702        -19.8789        0
-0        -1.83475        -19.8718        0
-0        -1.87251        -19.8647        0
-0        -1.91029        -19.8576        0
-0        -1.94811        -19.8504        0
-0        -1.986        -19.8432        0
-0        -2.02395        -19.836        0
-0        -2.06199        -19.8287        0
-0        -2.10014        -19.8214        0
-0        -2.1384        -19.8141        0
-0        -2.17679        -19.8066        0
-0        -2.21533        -19.7992        0
-0        -2.25403        -19.7917        0
-0        -2.2929        -19.7841        0
-0        -2.33197        -19.7764        0
-0        -2.37124        -19.7687        0
-0        -2.41073        -19.7609        0
-0        -2.45045        -19.753        0
-0        -2.49043        -19.745        0
-0        -2.53067        -19.737        0
-0        -2.57119        -19.7288        0
-0        -2.61201        -19.7206        0
-0        -2.65314        -19.7122        0
-0        -2.69461        -19.7037        0
-0        -2.73642        -19.6952        0
-0        -2.7786        -19.6865        0
-0        -2.82115        -19.6776        0
-0        -2.86411        -19.6687        0
-0        -2.90749        -19.6596        0
-0        -2.9513        -19.6504        0
-0        -2.99557        -19.641        0
-0        -3.04032        -19.6315        0
-0        -3.08557        -19.6218        0
-0        -3.13133        -19.6119        0
-0        -3.17764        -19.6018        0
-0        -3.22452        -19.5916        0
-0        -3.27198        -19.5812        0
-0        -3.32007        -19.5706        0
-0        -3.36879        -19.5597        0
-0        -3.41819        -19.5486        0
-0        -3.46828        -19.5373        0
-0        -3.51911        -19.5258        0
-0        -3.57069        -19.514        0
-0        -3.62308        -19.5019        0
-0        -3.67629        -19.4895        0
-0        -3.73038        -19.4768        0
-0        -3.78538        -19.4639        0
-0        -3.84133        -19.4505        0
-0        -3.89829        -19.4369        0
-0        -3.95629        -19.4228        0
-0        -4.0154        -19.4084        0
-0        -4.07566        -19.3936        0
-0        -4.13714        -19.3783        0
-0        -4.1999        -19.3626        0
-0        -4.26401        -19.3463        0
-0        -4.32955        -19.3296        0
-0        -4.3966        -19.3123        0
-0        -4.46524        -19.2944        0
-0        -4.53557        -19.2758        0
-0        -4.60768        -19.2566        0
-0        -4.6817        -19.2366        0
-0        -4.75775        -19.2159        0
-0        -4.83594        -19.1943        0
-0        -4.91644        -19.1718        0
-0        -4.9994        -19.1483        0
-0        -5.08498        -19.1237        0
-0        -5.17338        -19.098        0
-0        -5.26482        -19.071        0
-0        -5.35952        -19.0427        0
-0        -5.45773        -19.0128        0
-0        -5.55974        -18.9813        0
-0        -5.66586        -18.948        0
-0        -5.77644        -18.9126        0
-0        -5.89186        -18.8751        0
-0        -6.01256        -18.8351        0
-0        -6.13902        -18.7924        0
-0        -6.27177        -18.7466        0
-0        -6.41142        -18.6975        0
-0        -6.55863        -18.6445        0
-0        -6.71415        -18.5872        0
-0        -6.87883        -18.525        0
-0        -7.05357        -18.4573        0
-0        -7.23942        -18.3833        0
-0        -7.43748        -18.3022        0
-0        -7.64899        -18.2129        0
-0        -7.87525        -18.1144        0
-0        -8.11767        -18.0051        0
-0        -8.37768        -17.8836        0
-0        -8.65675        -17.7483        0
-0        -8.95631        -17.597        0
-0        -9.27776        -17.4276        0
-0        -9.62236        -17.2377        0
-0        -9.99125        -17.0244        0
-0        -10.3854        -16.7847        0
-0        -10.8057        -16.5151        0
-0        -11.253        -16.2114        0
-0        -11.7278        -15.869        0
-0        -12.2307        -15.4824        0
-0        -12.7624        -15.0448        0
-0        -13.3231        -14.5482        0
-0        -13.9125        -13.9831        0
-0        -14.5296        -13.3382        0
-0        -15.1718        -12.6003        0
-0        -15.8341        -11.7546        0
-0        -16.508        -10.785        0
-0        -17.1802        -9.67561        0
-0        -17.8313        -8.41295        0
-0        -18.435        -6.9892        0
-0        -18.959        -5.40667        0
-0        -19.3677        -3.68209        0
-0        -19.6275        -1.84931        0
