-Cp    Points_0    Points_1    Points_2
-0.00521453    27.0001    1.32392    0
-0.00571183    27.0001    1.25676    0
-0.00584608    27.0001    1.19121    0
-0.00579257    27.0001    1.12724    0
-0.00572529    27.0001    1.06481    0
-0.00592683    27.0001    1.00387    0
-0.00654492    27.0001    0.944401    0
-0.00694801    27.0001    0.886359    0
-0.00686759    27.0001    0.829712    0
-0.00623604    27.0001    0.774425    0
-0.00620912    27.0001    0.720467    0
-0.00684067    27.0001    0.667806    0
-0.00757988    27.0001    0.616409    0
-0.00744531    27.0001    0.566247    0
-0.00716334    27.0001    0.517291    0
-0.00690796    27.0001    0.46951    0
-0.00705567    27.0001    0.422878    0
-0.0069211    27.0001    0.377366    0
-0.00721717    27.0001    0.332947    0
-0.00779489    27.0001    0.289596    0
-0.00854755    27.0001    0.247286    0
-0.00872218    27.0001    0.205992    0
-0.0083726    27.0001    0.165691    0
-0.0076068    27.0001    0.126357    0
-0.00757988    27.0001    0.0879692    0
-0.00790223    27.0001    0.0505033    0
-0.00852064    27.0001    0.0139375    0
-0.00856101    27.0001    -0.0217499    0
-0.00744531    27.0001    -0.0565798    0
-0.00611492    27.0001    -0.0905729    0
-0.00731105    27.0001    -0.123749    0
-0.00940757    27.0001    -0.156129    0
-0.00925985    27.0001    -0.18773    0
-0.0078218    27.0001    -0.218573    0
-0.00720371    27.0001    -0.248674    0
-0.00748568    27.0001    -0.278052    0
-0.00892373    27.0001    -0.306724    0
-0.0104829    27.0001    -0.334707    0
-0.00931336    27.0001    -0.362019    0
-0.00775451    27.0001    -0.388674    0
-0.0086549    27.0001    -0.414688    0
-0.00940757    27.0001    -0.440078    0
-0.00915219    27.0001    -0.464857    0
-0.00966294    27.0001    -0.489042    0
-0.00925985    27.0001    -0.512645    0
-0.00815792    27.0001    -0.535681    0
-0.00829218    27.0001    -0.558164    0
-0.00815792    27.0001    -0.580106    0
-0.00767409    27.0001    -0.601522    0
-0.00806372    27.0001    -0.622423    0
-0.00826526    27.0001    -0.642821    0
-0.00865522    27.0001    -0.66273    0
-0.00872218    27.0001    -0.68216    0
-0.00861452    27.0001    -0.701124    0
-0.00849372    27.0001    -0.719632    0
-0.00829218    27.0001    -0.737695    0
-0.00756643    27.0001    -0.755324    0
-0.00674679    27.0001    -0.77253    0
-0.0068003    27.0001    -0.789323    0
-0.00705567    27.0001    -0.805712    0
-0.00720371    27.0001    -0.821707    0
-0.00796952    27.0001    -0.837318    0
-0.0083726    27.0001    -0.852554    0
-0.00895064    27.0001    -0.867424    0
-0.00919256    27.0001    -0.881936    0
-0.00939411    27.0001    -0.8961    0
-0.00973023    27.0001    -0.909924    0
-0.00962289    27.0001    -0.923415    0
-0.00931336    27.0001    -0.936583    0
-0.00900448    27.0001    -0.949434    0
-0.00885644    27.0001    -0.961976    0
-0.0088433    27.0001    -0.974217    0
-0.00877602    27.0001    -0.986164    0
-0.00893719    27.0001    -0.997824    0
-0.0088699    27.0001    -1.0092    0
-0.00907176    27.0001    -1.02031    0
-0.0092999    27.0001    -1.03115    0
-0.00912559    27.0001    -1.04173    0
-0.00913905    27.0001    -1.05205    0
-0.00927331    27.0001    -1.06213    0
-0.00960943    27    -1.07197    0
-0.00985103    27    -1.08156    0
-0.00925985    27    -1.09093    0
-0.00897756    27    -1.10007    0
-0.00892373    27    -1.109    0
-0.00900448    27    -1.11771    0
-0.00927299    27    -1.12621    0
-0.0092999    27    -1.1345    0
-0.00878915    27    -1.1426    0
-0.00814447    27    -1.1505    0
-0.00818484    27    -1.15821    0
-0.00845335    27    -1.16574    0
-0.00869527    27    -1.17308    0
-0.00891027    27    -1.18025    0
-0.00892373    27    -1.18725    0
-0.0089641    27    -1.19408    0
-0.00928645    27    -1.20074    0
-0.0095556    27    -1.20725    0
-0.00942102    27    -1.21359    0
-0.00927299    27    -1.21979    0
-0.00901793    27    -1.22584    0
-0.00889681    27    -1.23174    0
-0.00884298    27    -1.2375    0
-0.0088699    27    -1.24312    0
-0.0089641    27    -1.24861    0
-0.00916565    27    -1.25396    0
-0.00905831    27    -1.25919    0
-0.00921948    27    -1.26429    0
-0.00931336    27    -1.26927    0
-0.00939411    27    -1.27412    0
-0.00958252    27    -1.27887    0
-0.00960943    27    -1.28349    0
-0.00983757    27    -1.28801    0
-0.00991832    27    -1.29242    0
-0.0100394    27    -1.29672    0
-0.0097972    27    -1.30092    0
-0.0096764    27    -1.30502    0
-0.0095556    27    -1.30902    0
-0.00962257    27    -1.31292    0
-0.0095556    27    -1.31673    0
-0.00951523    27    -1.32045    0
-0.00956906    27    -1.32408    0
-0.00952868    27    -1.32762    0
