-Cp        Points_0        Points_1        Points_2
0.144504        27        -1.72722        0
0.14404        27        -1.73552        0
0.144182        27        -1.74402        0
0.144045        27        -1.75273        0
0.143793        27        -1.76165        0
0.143787        27        -1.77079        0
0.144192        27        -1.78016        0
0.144607        27        -1.78976        0
0.143924        27.0001        -1.79959        0
0.143849        27.0001        -1.80967        0
0.144724        27.0001        -1.82        0
0.144381        27.0001        -1.83058        0
0.145623        27.0001        -1.84141        0
0.144935        27.0001        -1.85252        0
0.146146        27.0001        -1.8639        0
0.145409        27.0001        -1.87556        0
0.145529        27.0001        -1.88751        0
0.144731        27.0001        -1.89975        0
0.146019        27.0001        -1.91229        0
0.145669        27.0001        -1.92514        0
0.146808        27.0001        -1.93831        0
0.147053        27.0001        -1.9518        0
0.146659        27.0001        -1.96562        0
0.146993        27.0001        -1.97979        0
0.147824        27.0001        -1.9943        0
0.147725        27.0001        -2.00917        0
0.147764        27.0001        -2.02441        0
0.146871        27.0001        -2.04002        0
0.14839        27.0001        -2.05601        0
0.147792        27.0001        -2.0724        0
0.147435        27.0001        -2.08919        0
0.148335        27.0001        -2.1064        0
0.147622        27.0001        -2.12403        0
0.148707        27.0001        -2.14209        0
